# cu        rbx       run       rm        sipm_ch   uhtr_ch   shunt     max_adc   max_fc    result    
6         0         1         3         42        54        31        214       84933.60  1         
6         0         1         3         43        55        31        213       81759.20  1         
6         0         1         3         44        56        31        210       72236.00  1         
6         0         1         3         45        57        31        212       78584.80  1         
6         0         1         3         46        58        31        214       84933.60  1         
6         0         1         3         47        59        31        206       61914.40  1         
6         0         1         4         0         84        31        203       57152.80  1         
6         0         1         4         1         85        31        210       72236.00  1         
6         0         1         4         2         86        31        211       75410.40  1         
6         0         1         4         3         87        31        203       57152.80  1         
6         0         1         4         4         88        31        210       72236.00  1         
6         0         1         4         5         89        31        200       52391.20  1         
6         0         1         4         6         90        31        209       69061.60  1         
6         0         1         4         7         91        31        209       69061.60  1         
6         0         1         4         8         92        31        203       57152.80  1         
6         0         1         4         9         93        31        209       69061.60  1         
6         0         1         4         10        94        31        197       47629.60  1         
6         0         1         4         11        95        31        214       84933.60  1         
6         0         1         4         12        96        31        201       53978.40  1         
6         0         1         4         13        97        31        206       61914.40  1         
6         0         1         4         14        98        31        210       72236.00  1         
6         0         1         4         15        99        31        203       57152.80  1         
6         0         1         4         16        100       31        211       75410.40  1         
6         0         1         4         17        101       31        207       63501.60  1         
6         0         1         4         18        102       31        201       53978.40  1         
6         0         1         4         19        103       31        187       36568.00  1         
6         0         1         4         20        104       31        207       63501.60  1         
6         0         1         4         21        105       31        206       61914.40  1         
6         0         1         4         22        106       31        213       81759.20  1         
6         0         1         4         23        107       31        210       72236.00  1         
6         0         1         4         24        108       31        206       61914.40  1         
6         0         1         4         25        109       31        198       49216.80  1         
6         0         1         4         26        110       31        206       61914.40  1         
6         0         1         4         27        111       31        198       49216.80  1         
6         0         1         4         28        112       31        203       57152.80  1         
6         0         1         4         30        114       31        206       61914.40  1         
6         0         1         4         31        115       31        198       49216.80  1         
6         0         1         4         32        116       31        208       65887.20  1         
6         0         1         4         33        117       31        200       52391.20  1         
6         0         1         4         34        118       31        207       63501.60  1         
6         0         1         4         35        119       31        200       52391.20  1         
6         0         1         4         36        120       31        204       58740.00  1         
6         0         1         4         38        122       31        197       47629.60  1         
6         0         1         4         39        123       31        207       63501.60  1         
6         0         1         4         40        124       31        202       55565.60  1         
6         0         1         4         41        125       31        205       60327.20  1         
6         0         1         4         42        126       31        201       53978.40  1         
6         0         1         4         43        127       31        213       81759.20  1         
6         0         1         4         44        128       31        209       69061.60  1         
6         0         1         4         45        129       31        212       78584.80  1         
6         0         1         4         46        130       31        205       60327.20  1         
6         0         1         4         47        131       31        210       72236.00  1         
6         0         2         1         0         12        31        199       50804.00  1         
6         0         2         1         1         13        31        210       72236.00  1         
6         0         2         1         2         14        31        211       75410.40  1         
6         0         2         1         3         15        31        210       72236.00  1         
6         0         2         1         4         16        31        212       78584.80  1         
6         0         2         1         5         17        31        216       91282.40  1         
6         0         2         1         6         18        31        209       69061.60  1         
6         0         2         1         7         19        31        206       61914.40  1         
6         0         2         1         8         20        31        209       69061.60  1         
6         0         2         1         9         21        31        207       63501.60  1         
6         0         2         1         10        22        31        211       75410.40  1         
6         0         2         1         11        23        31        220       103980.00 1         
6         0         2         1         12        24        31        221       107154.40 1         
6         0         2         1         13        25        31        219       100805.60 1         
6         0         2         1         14        26        31        210       72236.00  1         
6         0         2         1         15        27        31        209       69061.60  1         
6         0         2         1         16        28        31        210       72236.00  1         
6         0         2         1         17        29        31        219       100805.60 1         
6         0         2         1         18        30        31        212       78584.80  1         
6         0         2         1         19        31        31        200       52391.20  1         
6         0         2         1         20        32        31        211       75410.40  1         
6         0         2         1         21        33        31        209       69061.60  1         
6         0         2         1         22        34        31        213       81759.20  1         
6         0         2         1         23        35        31        209       69061.60  1         
6         0         2         1         24        36        31        212       78584.80  1         
6         0         2         1         25        37        31        215       88108.00  1         
6         0         2         1         26        38        31        210       72236.00  1         
6         0         2         1         27        39        31        215       88108.00  1         
6         0         2         1         28        40        31        214       84933.60  1         
6         0         2         1         29        41        31        210       72236.00  1         
6         0         2         1         30        42        31        212       78584.80  1         
6         0         2         1         31        43        31        214       84933.60  1         
6         0         2         1         32        44        31        200       52391.20  1         
6         0         2         1         33        45        31        209       69061.60  1         
6         0         2         1         34        46        31        221       107154.40 1         
6         0         2         1         35        47        31        200       52391.20  1         
6         0         2         1         36        48        31        214       84933.60  1         
6         0         2         1         37        49        31        214       84933.60  1         
6         0         2         1         38        50        31        216       91282.40  1         
6         0         2         1         39        51        31        213       81759.20  1         
6         0         2         1         40        52        31        199       50804.00  1         
6         0         2         1         41        53        31        215       88108.00  1         
6         0         2         1         42        54        31        210       72236.00  1         
6         0         2         1         43        55        31        217       94456.80  1         
6         0         2         1         44        56        31        213       81759.20  1         
6         0         2         1         45        57        31        211       75410.40  1         
6         0         2         1         46        58        31        216       91282.40  1         
6         0         2         1         47        59        31        218       97631.20  1         
6         0         2         2         0         84        31        213       81759.20  1         
6         0         2         2         1         85        31        210       72236.00  1         
6         0         2         2         2         86        31        211       75410.40  1         
6         0         2         2         3         87        31        209       69061.60  1         
6         0         2         2         4         88        31        214       84933.60  1         
6         0         2         2         5         89        31        209       69061.60  1         
6         0         2         2         6         90        31        215       88108.00  1         
6         0         2         2         7         91        31        211       75410.40  1         
6         0         2         2         8         92        31        217       94456.80  1         
6         0         2         2         9         93        31        212       78584.80  1         
6         0         2         2         10        94        31        199       50804.00  1         
6         0         2         2         11        95        31        212       78584.80  1         
6         0         2         2         12        96        31        211       75410.40  1         
6         0         2         2         13        97        31        211       75410.40  1         
6         0         2         2         14        98        31        218       97631.20  1         
6         0         2         2         15        99        31        207       63501.60  1         
6         0         2         2         16        100       31        217       94456.80  1         
6         0         2         2         17        101       31        198       49216.80  1         
6         0         2         2         18        102       31        213       81759.20  1         
6         0         2         2         19        103       31        210       72236.00  1         
6         0         2         2         20        104       31        202       55565.60  1         
6         0         2         2         21        105       31        197       47629.60  1         
6         0         2         2         22        106       31        207       63501.60  1         
6         0         2         2         23        107       31        206       61914.40  1         
6         0         2         2         24        108       31        218       97631.20  1         
6         0         2         2         25        109       31        210       72236.00  1         
6         0         2         2         26        110       31        211       75410.40  1         
6         0         2         2         27        111       31        213       81759.20  1         
6         0         2         2         28        112       31        213       81759.20  1         
6         0         2         2         30        114       31        221       107154.40 1         
6         0         2         2         31        115       31        209       69061.60  1         
6         0         2         2         32        116       31        206       61914.40  1         
6         0         2         2         33        117       31        209       69061.60  1         
6         0         2         2         34        118       31        216       91282.40  1         
6         0         2         2         35        119       31        210       72236.00  1         
6         0         2         2         36        120       31        203       57152.80  1         
6         0         2         2         38        122       31        199       50804.00  1         
6         0         2         2         39        123       31        207       63501.60  1         
6         0         2         2         40        124       31        203       57152.80  1         
6         0         2         2         41        125       31        210       72236.00  1         
6         0         2         2         42        126       31        216       91282.40  1         
6         0         2         2         43        127       31        211       75410.40  1         
6         0         2         2         44        128       31        212       78584.80  1         
6         0         2         2         45        129       31        215       88108.00  1         
6         0         2         2         46        130       31        212       78584.80  1         
6         0         2         2         47        131       31        211       75410.40  1         
6         0         2         3         0         12        31        208       65887.20  1         
6         0         2         3         1         13        31        212       78584.80  1         
6         0         2         3         2         14        31        213       81759.20  1         
6         0         2         3         3         15        31        216       91282.40  1         
6         0         2         3         4         16        31        209       69061.60  1         
6         0         2         3         5         17        31        213       81759.20  1         
6         0         2         3         6         18        31        218       97631.20  1         
6         0         2         3         8         20        31        205       60327.20  1         
6         0         2         3         9         21        31        182       30581.60  1         
6         0         2         3         10        22        31        207       63501.60  1         
6         0         2         3         11        23        31        211       75410.40  1         
6         0         2         3         12        24        31        214       84933.60  1         
6         0         2         3         13        25        31        216       91282.40  1         
6         0         2         3         14        26        31        216       91282.40  1         
6         0         2         3         15        27        31        216       91282.40  1         
6         0         2         3         16        28        31        209       69061.60  1         
6         0         2         3         17        29        31        218       97631.20  1         
6         0         2         3         19        31        31        219       100805.60 1         
6         0         2         3         20        32        31        210       72236.00  1         
6         0         2         3         21        33        31        215       88108.00  1         
6         0         2         3         22        34        31        209       69061.60  1         
6         0         2         3         23        35        31        210       72236.00  1         
6         0         2         3         24        36        31        212       78584.80  1         
6         0         2         3         25        37        31        210       72236.00  1         
6         0         2         3         26        38        31        212       78584.80  1         
6         0         2         3         27        39        31        214       84933.60  1         
6         0         2         3         28        40        31        218       97631.20  1         
6         0         2         3         29        41        31        217       94456.80  1         
6         0         2         3         30        42        31        215       88108.00  1         
6         0         2         3         31        43        31        218       97631.20  1         
6         0         2         3         32        44        31        202       55565.60  1         
6         0         2         3         33        45        31        207       63501.60  1         
6         0         2         3         34        46        31        209       69061.60  1         
6         0         2         3         35        47        31        201       53978.40  1         
6         0         2         3         36        48        31        210       72236.00  1         
6         0         2         3         37        49        31        203       57152.80  1         
6         0         2         3         38        50        31        207       63501.60  1         
6         0         2         3         39        51        31        205       60327.20  1         
6         0         2         3         40        52        31        209       69061.60  1         
6         0         2         3         41        53        31        213       81759.20  1         
6         0         2         3         42        54        31        216       91282.40  1         
6         0         2         3         43        55        31        214       84933.60  1         
6         0         2         3         44        56        31        211       75410.40  1         
6         0         2         3         45        57        31        213       81759.20  1         
6         0         2         3         46        58        31        215       88108.00  1         
6         0         2         3         47        59        31        207       63501.60  1         
6         0         2         4         0         84        31        207       63501.60  1         
6         0         2         4         1         85        31        212       78584.80  1         
6         0         2         4         2         86        31        213       81759.20  1         
6         0         2         4         3         87        31        208       65887.20  1         
6         0         2         4         4         88        31        212       78584.80  1         
6         0         2         4         5         89        31        204       58740.00  1         
6         0         2         4         6         90        31        211       75410.40  1         
6         0         2         4         7         91        31        211       75410.40  1         
6         0         2         4         8         92        31        207       63501.60  1         
6         0         2         4         9         93        31        211       75410.40  1         
6         0         2         4         10        94        31        201       53978.40  1         
6         0         2         4         11        95        31        217       94456.80  1         
6         0         2         4         12        96        31        204       58740.00  1         
6         0         2         4         13        97        31        210       72236.00  1         
6         0         2         4         14        98        31        213       81759.20  1         
6         0         2         4         15        99        31        206       61914.40  1         
6         0         2         4         16        100       31        214       84933.60  1         
6         0         2         4         17        101       31        210       72236.00  1         
6         0         2         4         18        102       31        205       60327.20  1         
6         0         2         4         19        103       31        194       42868.00  1         
6         0         2         4         20        104       31        210       72236.00  1         
6         0         2         4         21        105       31        210       72236.00  1         
6         0         2         4         22        106       31        216       91282.40  1         
6         0         2         4         23        107       31        212       78584.80  1         
6         0         2         4         24        108       31        209       69061.60  1         
6         0         2         4         25        109       31        201       53978.40  1         
6         0         2         4         26        110       31        210       72236.00  1         
6         0         2         4         27        111       31        202       55565.60  1         
6         0         2         4         28        112       31        207       63501.60  1         
6         0         2         4         30        114       31        209       69061.60  1         
6         0         2         4         31        115       31        202       55565.60  1         
6         0         2         4         32        116       31        211       75410.40  1         
6         0         2         4         33        117       31        204       58740.00  1         
6         0         2         4         34        118       31        210       72236.00  1         
6         0         2         4         35        119       31        204       58740.00  1         
6         0         2         4         36        120       31        209       69061.60  1         
6         0         2         4         38        122       31        203       57152.80  1         
6         0         2         4         39        123       31        211       75410.40  1         
6         0         2         4         40        124       31        206       61914.40  1         
6         0         2         4         41        125       31        209       69061.60  1         
6         0         2         4         42        126       31        206       61914.40  1         
6         0         2         4         43        127       31        216       91282.40  1         
6         0         2         4         44        128       31        211       75410.40  1         
6         0         2         4         45        129       31        215       88108.00  1         
6         0         2         4         46        130       31        209       69061.60  1         
6         0         2         4         47        131       31        212       78584.80  1         
6         0         3         1         0         12        31        199       50804.00  1         
6         0         3         1         1         13        31        210       72236.00  1         
6         0         3         1         2         14        31        211       75410.40  1         
6         0         3         1         3         15        31        210       72236.00  1         
6         0         3         1         4         16        31        212       78584.80  1         
6         0         3         1         5         17        31        216       91282.40  1         
6         0         3         1         6         18        31        208       65887.20  1         
6         0         3         1         7         19        31        208       65887.20  1         
6         0         3         1         8         20        31        209       69061.60  1         
6         0         3         1         9         21        31        206       61914.40  1         
6         0         3         1         10        22        31        211       75410.40  1         
6         0         3         1         11        23        31        220       103980.00 1         
6         0         3         1         12        24        31        221       107154.40 1         
6         0         3         1         13        25        31        219       100805.60 1         
6         0         3         1         14        26        31        210       72236.00  1         
6         0         3         1         15        27        31        209       69061.60  1         
6         0         3         1         16        28        31        210       72236.00  1         
6         0         3         1         17        29        31        219       100805.60 1         
6         0         3         1         18        30        31        213       81759.20  1         
6         0         3         1         19        31        31        201       53978.40  1         
6         0         3         1         20        32        31        211       75410.40  1         
6         0         3         1         21        33        31        209       69061.60  1         
6         0         3         1         22        34        31        213       81759.20  1         
6         0         3         1         23        35        31        209       69061.60  1         
6         0         3         1         24        36        31        211       75410.40  1         
6         0         3         1         25        37        31        215       88108.00  1         
6         0         3         1         26        38        31        210       72236.00  1         
6         0         3         1         27        39        31        215       88108.00  1         
6         0         3         1         28        40        31        215       88108.00  1         
6         0         3         1         29        41        31        211       75410.40  1         
6         0         3         1         30        42        31        212       78584.80  1         
6         0         3         1         31        43        31        214       84933.60  1         
6         0         3         1         32        44        31        201       53978.40  1         
6         0         3         1         33        45        31        209       69061.60  1         
6         0         3         1         34        46        31        222       110328.80 1         
6         0         3         1         35        47        31        200       52391.20  1         
6         0         3         1         36        48        31        215       88108.00  1         
6         0         3         1         37        49        31        214       84933.60  1         
6         0         3         1         38        50        31        217       94456.80  1         
6         0         3         1         39        51        31        213       81759.20  1         
6         0         3         1         40        52        31        199       50804.00  1         
6         0         3         1         41        53        31        215       88108.00  1         
6         0         3         1         42        54        31        210       72236.00  1         
6         0         3         1         43        55        31        217       94456.80  1         
6         0         3         1         44        56        31        213       81759.20  1         
6         0         3         1         45        57        31        211       75410.40  1         
6         0         3         1         46        58        31        216       91282.40  1         
6         0         3         1         47        59        31        218       97631.20  1         
6         0         3         2         0         84        31        213       81759.20  1         
6         0         3         2         1         85        31        210       72236.00  1         
6         0         3         2         2         86        31        211       75410.40  1         
6         0         3         2         3         87        31        209       69061.60  1         
6         0         3         2         4         88        31        214       84933.60  1         
6         0         3         2         5         89        31        209       69061.60  1         
6         0         3         2         6         90        31        215       88108.00  1         
6         0         3         2         7         91        31        211       75410.40  1         
6         0         3         2         8         92        31        217       94456.80  1         
6         0         3         2         9         93        31        212       78584.80  1         
6         0         3         2         10        94        31        200       52391.20  1         
6         0         3         2         11        95        31        211       75410.40  1         
6         0         3         2         12        96        31        211       75410.40  1         
6         0         3         2         13        97        31        210       72236.00  1         
6         0         3         2         14        98        31        219       100805.60 1         
6         0         3         2         15        99        31        207       63501.60  1         
6         0         3         2         16        100       31        218       97631.20  1         
6         0         3         2         17        101       31        197       47629.60  1         
6         0         3         2         18        102       31        213       81759.20  1         
6         0         3         2         19        103       31        210       72236.00  1         
6         0         3         2         20        104       31        202       55565.60  1         
6         0         3         2         21        105       31        198       49216.80  1         
6         0         3         2         22        106       31        207       63501.60  1         
6         0         3         2         23        107       31        206       61914.40  1         
6         0         3         2         24        108       31        218       97631.20  1         
6         0         3         2         25        109       31        210       72236.00  1         
6         0         3         2         26        110       31        211       75410.40  1         
6         0         3         2         27        111       31        213       81759.20  1         
6         0         3         2         28        112       31        213       81759.20  1         
6         0         3         2         30        114       31        221       107154.40 1         
6         0         3         2         31        115       31        208       65887.20  1         
6         0         3         2         32        116       31        207       63501.60  1         
6         0         3         2         33        117       31        208       65887.20  1         
6         0         3         2         34        118       31        216       91282.40  1         
6         0         3         2         35        119       31        209       69061.60  1         
6         0         3         2         36        120       31        204       58740.00  1         
6         0         3         2         38        122       31        199       50804.00  1         
6         0         3         2         39        123       31        207       63501.60  1         
6         0         3         2         40        124       31        203       57152.80  1         
6         0         3         2         41        125       31        209       69061.60  1         
6         0         3         2         42        126       31        216       91282.40  1         
6         0         3         2         43        127       31        211       75410.40  1         
6         0         3         2         44        128       31        212       78584.80  1         
6         0         3         2         45        129       31        215       88108.00  1         
6         0         3         2         46        130       31        212       78584.80  1         
6         0         3         2         47        131       31        212       78584.80  1         
6         0         3         3         0         12        31        209       69061.60  1         
6         0         3         3         1         13        31        213       81759.20  1         
6         0         3         3         2         14        31        213       81759.20  1         
6         0         3         3         3         15        31        217       94456.80  1         
6         0         3         3         4         16        31        209       69061.60  1         
6         0         3         3         5         17        31        214       84933.60  1         
6         0         3         3         6         18        31        219       100805.60 1         
6         0         3         3         8         20        31        206       61914.40  1         
6         0         3         3         9         21        31        184       32168.80  1         
6         0         3         3         10        22        31        208       65887.20  1         
6         0         3         3         11        23        31        211       75410.40  1         
6         0         3         3         12        24        31        214       84933.60  1         
6         0         3         3         13        25        31        216       91282.40  1         
6         0         3         3         14        26        31        217       94456.80  1         
6         0         3         3         15        27        31        216       91282.40  1         
6         0         3         3         16        28        31        209       69061.60  1         
6         0         3         3         17        29        31        219       100805.60 1         
6         0         3         3         19        31        31        220       103980.00 1         
6         0         3         3         20        32        31        211       75410.40  1         
6         0         3         3         21        33        31        216       91282.40  1         
6         0         3         3         22        34        31        210       72236.00  1         
6         0         3         3         23        35        31        211       75410.40  1         
6         0         3         3         24        36        31        213       81759.20  1         
6         0         3         3         25        37        31        211       75410.40  1         
6         0         3         3         26        38        31        212       78584.80  1         
6         0         3         3         27        39        31        215       88108.00  1         
6         0         3         3         28        40        31        218       97631.20  1         
6         0         3         3         29        41        31        218       97631.20  1         
6         0         3         3         30        42        31        216       91282.40  1         
6         0         3         3         31        43        31        219       100805.60 1         
6         0         3         3         32        44        31        204       58740.00  1         
6         0         3         3         33        45        31        209       69061.60  1         
6         0         3         3         34        46        31        209       69061.60  1         
6         0         3         3         35        47        31        201       53978.40  1         
6         0         3         3         36        48        31        210       72236.00  1         
6         0         3         3         37        49        31        205       60327.20  1         
6         0         3         3         38        50        31        209       69061.60  1         
6         0         3         3         39        51        31        207       63501.60  1         
6         0         3         3         40        52        31        209       69061.60  1         
6         0         3         3         41        53        31        213       81759.20  1         
6         0         3         3         42        54        31        216       91282.40  1         
6         0         3         3         43        55        31        214       84933.60  1         
6         0         3         3         44        56        31        212       78584.80  1         
6         0         3         3         45        57        31        214       84933.60  1         
6         0         3         3         46        58        31        216       91282.40  1         
6         0         3         3         47        59        31        209       69061.60  1         
6         0         3         4         0         84        31        208       65887.20  1         
6         0         3         4         1         85        31        213       81759.20  1         
6         0         3         4         2         86        31        214       84933.60  1         
6         0         3         4         3         87        31        208       65887.20  1         
6         0         3         4         4         88        31        213       81759.20  1         
6         0         3         4         5         89        31        205       60327.20  1         
6         0         3         4         6         90        31        211       75410.40  1         
6         0         3         4         7         91        31        212       78584.80  1         
6         0         3         4         8         92        31        207       63501.60  1         
6         0         3         4         9         93        31        212       78584.80  1         
6         0         3         4         10        94        31        202       55565.60  1         
6         0         3         4         11        95        31        217       94456.80  1         
6         0         3         4         12        96        31        207       63501.60  1         
6         0         3         4         13        97        31        210       72236.00  1         
6         0         3         4         14        98        31        213       81759.20  1         
6         0         3         4         15        99        31        208       65887.20  1         
6         0         3         4         16        100       31        214       84933.60  1         
6         0         3         4         17        101       31        211       75410.40  1         
6         0         3         4         18        102       31        206       61914.40  1         
6         0         3         4         19        103       31        195       44455.20  1         
6         0         3         4         20        104       31        211       75410.40  1         
6         0         3         4         21        105       31        210       72236.00  1         
6         0         3         4         22        106       31        216       91282.40  1         
6         0         3         4         23        107       31        213       81759.20  1         
6         0         3         4         24        108       31        210       72236.00  1         
6         0         3         4         25        109       31        202       55565.60  1         
6         0         3         4         26        110       31        210       72236.00  1         
6         0         3         4         27        111       31        202       55565.60  1         
6         0         3         4         28        112       31        208       65887.20  1         
6         0         3         4         30        114       31        210       72236.00  1         
6         0         3         4         31        115       31        204       58740.00  1         
6         0         3         4         32        116       31        211       75410.40  1         
6         0         3         4         33        117       31        205       60327.20  1         
6         0         3         4         34        118       31        211       75410.40  1         
6         0         3         4         35        119       31        205       60327.20  1         
6         0         3         4         36        120       31        209       69061.60  1         
6         0         3         4         38        122       31        203       57152.80  1         
6         0         3         4         39        123       31        211       75410.40  1         
6         0         3         4         40        124       31        208       65887.20  1         
6         0         3         4         41        125       31        209       69061.60  1         
6         0         3         4         42        126       31        206       61914.40  1         
6         0         3         4         43        127       31        217       94456.80  1         
6         0         3         4         44        128       31        212       78584.80  1         
6         0         3         4         45        129       31        216       91282.40  1         
6         0         3         4         46        130       31        210       72236.00  1         
6         0         3         4         47        131       31        212       78584.80  1         
6         0         4         1         0         12        31        200       52391.20  1         
6         0         4         1         1         13        31        211       75410.40  1         
6         0         4         1         2         14        31        211       75410.40  1         
6         0         4         1         3         15        31        210       72236.00  1         
6         0         4         1         4         16        31        212       78584.80  1         
6         0         4         1         5         17        31        217       94456.80  1         
6         0         4         1         6         18        31        209       69061.60  1         
6         0         4         1         7         19        31        209       69061.60  1         
6         0         4         1         8         20        31        210       72236.00  1         
6         0         4         1         9         21        31        207       63501.60  1         
6         0         4         1         10        22        31        212       78584.80  1         
6         0         4         1         11        23        31        221       107154.40 1         
6         0         4         1         12        24        31        222       110328.80 1         
6         0         4         1         13        25        31        220       103980.00 1         
6         0         4         1         14        26        31        210       72236.00  1         
6         0         4         1         15        27        31        210       72236.00  1         
6         0         4         1         16        28        31        211       75410.40  1         
6         0         4         1         17        29        31        220       103980.00 1         
6         0         4         1         18        30        31        213       81759.20  1         
6         0         4         1         19        31        31        201       53978.40  1         
6         0         4         1         20        32        31        212       78584.80  1         
